url,is_paid,course_by,title,skills,ratings,reviews,"level, type and duration"
https://www.coursera.org/learn/cultural-competence-aboriginal-sydney,FALSE,The University of Sydney,Cultural Competence - Aboriginal Sydney,"Operating Systems, Security Engineering, Security Software, System Software",4.7,(124 reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/nanotechnology1,FALSE,Technion - Israel Institute of Technology,"Nanotechnology and Nanosensors, Part1","Entrepreneurship, Leadership and Management, Sales",4.7,(100 reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/projects/build-a-full-website-using-wordpress,FALSE,Coursera Project Network,Build a Full Website using WordPress,"Finance, Investment Management",4.8,(1.1k reviews),Advanced · Guided Project · Less Than 2 Hours
https://www.coursera.org/learn/northeastern-data-privacy,FALSE,Northeastern University,Data Privacy Fundamentals,"Probability & Statistics, Epidemiology, Bioinformatics, Human Computer Interaction, User Experience",4.7,(4.2k reviews),Beginner · Course · 1-4 Weeks
https://www.coursera.org/learn/introduction-iot-boards,FALSE,Pohang University of Science and Technology,Introduction and Programming with IoT Boards,"Entrepreneurship, Leadership and Management, Business Psychology, Human Resources, People Development, Communication, Emotional Intelligence, Human Learning, Collaboration, Creativity, Decision Making, Research and Design",4.8,(1.2k reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/city-and-you-find-best-place,FALSE,University of Toronto,The City and You: Find Your Best Place,"Business Psychology, Culture, Leadership and Management",4.8,(317 reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/innovative-finance,FALSE,University of Cape Town,Innovative Finance: Hacking finance to change the world,"Business Psychology, Culture, Leadership and Management",4.6,(17 reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/quantitative-customer-insights,FALSE,University of Illinois at Urbana-Champaign,Customer Insights: Quantitative Techniques,"Business Psychology, Communication, Entrepreneurship, Human Learning, Writing",4.8,(92 reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/marketing-gerencial,FALSE,Universidad de Chile,Marketing Gerencial,"Design and Product, Entrepreneurship, Leadership and Management, Marketing, Product Management, Strategy and Operations, Sales, Strategy, Brand Management, Communication, Experiment, General Statistics, Market Analysis, Marketing Management, Operations Research, Probability & Statistics, Product Strategy, Research and Design, Social Media",4.7,(6 reviews),Intermediate · Course · 1-4 Weeks
https://www.coursera.org/learn/abdomen-anatomy,FALSE,Universiteit Leiden,Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.,"Entrepreneurship, Research and Design, Algorithms, Computer Graphic Techniques, Computer Graphics, Creativity, Machine Learning, Probability & Statistics, Theoretical Computer Science, Bioinformatics, Computer Vision, Data Management, Data Visualization, Geometry, Graphic Design, Leadership and Management, Mathematics, Problem Solving, Scientific Visualization, Software Engineering, Software Testing, Statistical Programming",4.8,(408 reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/intellectual-change-early-china-the-warring-states-han,FALSE,The Chinese University of Hong Kong,Intellectual Change in Early China: Warring States and Han,"Business Analysis, Critical Thinking, Research and Design, Strategy and Operations, Entrepreneurship, Leadership and Management, Problem Solving",4.6,(295 reviews),Intermediate · Course · 1-3 Months
https://www.coursera.org/learn/history-of-rock,FALSE,University of Rochester,"History of Rock, Part One","Business Psychology, Culture, Leadership and Management, Communication, Writing",4.7,(379 reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/proteccion-datos,FALSE,Universitat Autònoma de Barcelona,Ley de protección de datos. Conoce tus derechos,"Entrepreneurship, Leadership and Management, Operations Management, Operations Research, Problem Solving, Project Management, Research and Design, Strategy and Operations, Customer Relationship Management, Finance, Marketing, Performance Management, Business Analysis, Critical Thinking, Planning, Supply Chain and Logistics, Transportation Operations Management",4.2,(757 reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/materials-science,FALSE,"University of California, Davis",Materials Science: 10 Things Every Engineer Should Know,"Machine Learning, Computer Programming, Machine Learning Algorithms, Natural Language Processing, Applied Machine Learning, Business Psychology, Computational Thinking, Computer Vision, Culture, Decision Making, Deep Learning, Entrepreneurship, Human Computer Interaction, Human Resources, Leadership and Management, Reinforcement Learning, Theoretical Computer Science, User Experience",4.8,(115 reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/synapses,FALSE,Hebrew University of Jerusalem,"Synapses, Neurons and Brains","Mathematics, Entrepreneurship, Leadership and Management, Linear Algebra, Problem Solving, Research and Design, Market Research",4.7,(37 reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/teaching-learning,FALSE,Commonwealth Education Trust,Foundations of Teaching for Learning: Learners and Learning,"Entrepreneurship, Leadership and Management, Planning, Supply Chain and Logistics, Business Psychology, Resilience, Finance, Risk Management, Strategy and Operations, Big Data, BlockChain, Business Analysis, Critical Thinking, Data Management, Machine Learning, Marketing, Research and Design, Sales, Strategy",4.9,(617 reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/doing-economics-measuring-climate-change,FALSE,University of London,Doing Economics: Measuring Climate Change,"Entrepreneurship, Business Analysis, Business Development, Marketing, Research and Design, Sales, Strategy and Operations, Accounting, Business Design, Business Process Management, Business Transformation, Digital Marketing, Entrepreneurial Finance, Innovation, Management Accounting, Spreadsheet Software",4.7,(1.2k reviews),Beginner · Course · 1-4 Weeks
https://www.coursera.org/learn/analyzing-visualizing-data-google-way,FALSE,Google Cloud,Analyzing and Visualizing Data the Google Way,"Communication, Entrepreneurship, Market Research, Research and Design",4.7,(1.1k reviews),Beginner · Course · 1-4 Weeks
https://www.coursera.org/learn/introduction-to-applied-cryptography,FALSE,University of London,Introduction to Applied Cryptography,"Probability & Statistics, Experiment, Research and Design, Entrepreneurship, Epidemiology, Market Research, Project Management, Strategy and Operations",4.6,(960 reviews),Beginner · Course · 1-4 Weeks
https://www.coursera.org/learn/material-science-engineering,FALSE,Georgia Institute of Technology,Material Processing,"Computer Programming, Computer Programming Tools, Software Engineering, Software Testing",4.7,(352 reviews),Mixed · Course · 1-4 Weeks
https://www.coursera.org/learn/linux-on-linuxone,FALSE,IBM,Linux on LinuxONE,"Data Analysis, Microsoft Excel",4.5,(76 reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/discrete-calculus,FALSE,University of Pennsylvania,Single Variable Calculus,"Epidemiology, Probability & Statistics, Entrepreneurship, Leadership and Management, Problem Solving, Research and Design, Communication, Marketing, Public Relations",4.7,(203 reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/international-travel,FALSE,Johns Hopkins University,"International Travel Preparation, Safety, & Wellness","BlockChain, E-Commerce, FinTech, Finance, Sales, Big Data, Computer Networking, Contract Management, Data Management, Network Security, Operating Systems, Security Engineering, Security Strategy, Software Security, Strategy and Operations, System Security",4.4,(36 reviews),Beginner · Course · 1-4 Weeks
https://www.coursera.org/projects/analyze-company-performance-ratios,FALSE,Coursera Project Network,Analyzing Company Performance using Ratios,"Data Analysis, R Programming",4.8,(158 reviews),Intermediate · Guided Project · Less Than 2 Hours
https://www.coursera.org/learn/communicate-with-impact-fr,FALSE,Macquarie University,Storytelling et influence : Communiquer pour convaincre,"Bioinformatics, Biostatistics, Leadership and Management, Probability & Statistics",4.9,(712 reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/projects/use-canva-to-create-desktop-and-mobile-friendly-webpages,FALSE,Coursera Project Network,Use Canva to Create Desktop and Mobile-friendly Web Pages.,"Communication, Correlation And Dependence, Estimation, Experiment, General Statistics, Marketing, Social Media",4.9,(1.1k reviews),Beginner · Guided Project · Less Than 2 Hours
https://www.coursera.org/projects/create-charts-dashboards-using-microsoft-excel,FALSE,Coursera Project Network,Create Charts and Dashboards Using Microsoft Excel,"Computer Programming, Statistical Programming, Python Programming, Data Management, Databases, SQL, Human Computer Interaction, Machine Learning, Natural Language Processing, User Experience",4.6,(462 reviews),Intermediate · Guided Project · Less Than 2 Hours
https://www.coursera.org/projects/create-project-management-tracker-microsoft-excel,FALSE,Coursera Project Network,Create a Project Management Tracker using Microsoft Excel,"Communication, Marketing, Operations Research",4.8,(348 reviews),Beginner · Guided Project · Less Than 2 Hours
https://www.coursera.org/learn/business-implications-ai-nano-course,FALSE,EIT Digital,Business Implications of AI: A Nano-course,"Entrepreneurship, Leadership and Management, Marketing, Sales, Strategy, Strategy and Operations",4.7,(408 reviews),Beginner · Course · 1-4 Weeks
https://www.coursera.org/projects/getting-started-in-google-analytics,FALSE,Coursera Project Network,Getting Started in Google Analytics,"Entrepreneurship, Leadership and Management, Research and Design, Data Analysis, Data Visualization, Planning, Problem Solving, Spatial Analysis, Supply Chain and Logistics",4.9,(29 reviews),Beginner · Guided Project · Less Than 2 Hours
https://www.coursera.org/learn/image-processing,FALSE,Duke University,Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital,"Communication, Probability & Statistics, Research and Design, Computer Programming, Conflict Management, Entrepreneurship, General Statistics, Human Resources, Journalism, Leadership and Management, Market Research, Other Programming Languages",4.7,(212 reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/israel,FALSE,Hebrew University of Jerusalem,Israel State and Society,"Probability & Statistics, General Statistics, Epidemiology, Theoretical Computer Science, Algorithms, Feature Engineering, Machine Learning, Business Psychology, Entrepreneurship, Leadership and Management, Organizational Development",4.7,(492 reviews),Beginner · Course · 3-6 Months
https://www.coursera.org/learn/sistemas-y-modelos-de-organizacion-de-la-atencion-en-salud,FALSE,Pontificia Universidad Católica de Chile,Sistemas y modelos de organización de la atención en salud,"Applied Mathematics, Mathematics, Linear Algebra",4.1,(307 reviews),Beginner · Course · 1-4 Weeks
https://www.coursera.org/learn/feedingtheworld,FALSE,University of Pennsylvania,Feeding the World,"Computational Thinking, Computer Programming, Data Visualization, Theoretical Computer Science",4.2,(302 reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/modeling-simulation-natural-processes,FALSE,University of Geneva,Simulation and modeling of natural processes,"Computer Graphic Techniques, Computer Graphics, Accounting, Algorithms, Data Analysis, Data Analysis Software, Finance, Geometry, Human Resources, Investment Management, Leadership Development, Leadership and Management, Mathematics, Software Engineering, Theoretical Computer Science",4.6,(190 reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/projects/create-design-digital-products-canva,FALSE,Coursera Project Network,Create and Design Digital Products using Canva,"Computer Programming, Python Programming, Statistical Programming, HTML and CSS, Web Development",4.8,(26 reviews),Advanced · Guided Project · Less Than 2 Hours
https://www.coursera.org/learn/advancedneurobiologyii,FALSE,Peking University,Advanced Neurobiology II,"Back-End Web Development, Digital Marketing, Marketing, Mathematics, Search Engine Optimization, Web Development",4.6,(701 reviews),Intermediate · Course · 1-3 Months
https://www.coursera.org/learn/business-models-innovative-care,FALSE,University of Copenhagen,Business Models for Innovative Care for Older People,"Theoretical Computer Science, Computational Logic, Computer Architecture, Algorithms, Computer Networking, General Statistics, Microarchitecture, Network Architecture, Probability & Statistics",4.8,(12 reviews),Intermediate · Course · 1-3 Months
https://www.coursera.org/learn/serious-gaming,FALSE,Erasmus University Rotterdam,Serious Gaming,"Agile Software Development, Computer Programming, Computer Programming Tools, Leadership and Management, Project Management, Scrum (Software Development), Software Engineering, Strategy and Operations, Entrepreneurship, Marketing, Sales",4.5,(323 reviews),Mixed · Course · 1-3 Months
https://www.udacity.com//course/model-building-and-validation--ud919,FALSE,Udacity,School of Artificial Intelligence,machine learning,,,
https://www.udacity.com//course/data-visualization-and-d3js--ud507,FALSE,Udacity,School of Artificial Intelligence,"artificial intelligence,data visualization",,,
https://www.udacity.com//course/machine-learning-for-trading--ud501,FALSE,Udacity,School of Artificial Intelligence,machine learning,,,
https://www.udacity.com//course/machine-learning--ud262,FALSE,Udacity,School of Artificial Intelligence,machine learning,,,
https://www.udacity.com//course/intro-to-hadoop-and-mapreduce--ud617,FALSE,Udacity,School of Artificial Intelligence,"artificial intelligence,hadoop",,,
https://www.udacity.com//course/real-time-analytics-with-apache-storm--ud381,FALSE,Udacity,School of Artificial Intelligence,"artificial intelligence,data analytics",,,
https://www.udacity.com//course/ab-testing--ud257,FALSE,Udacity,School of Artificial Intelligence,testing,,,
https://www.udacity.com//course/data-analysis-with-r--ud651,FALSE,Udacity,School of Artificial Intelligence,artificial intelligence,,,
https://www.udacity.com//course/knowledge-based-ai-cognitive-systems--ud409,FALSE,Udacity,School of Artificial Intelligence,artificial intelligence,,,
https://www.udacity.com//course/intro-to-tensorflow-lite--ud190,FALSE,Udacity,School of Artificial Intelligence,"tensorflow,machine learning",,,
https://www.udacity.com//course/introduction-to-computer-vision--ud810,FALSE,Udacity,School of Artificial Intelligence,computer vision,,,
https://www.udacity.com//course/intro-to-tensorflow-for-deep-learning--ud187,FALSE,Udacity,School of Artificial Intelligence,artificial intelligence,,,
https://www.udacity.com//course/intro-to-artificial-intelligence--cs271,FALSE,Udacity,School of Artificial Intelligence,artificial intelligence,,,
https://www.udacity.com//course/artificial-intelligence-for-robotics--cs373,FALSE,Udacity,School of Artificial Intelligence,"artificial intelligence,robotics",,,
https://www.udacity.com//course/deep-learning-pytorch--ud188,FALSE,Udacity,School of Artificial Intelligence,"deep learning,machine learning",,,
https://www.udacity.com//course/aws-deepracer--ud014,FALSE,Udacity,School of Artificial Intelligence,"aws,cloud computing",,,
https://www.udacity.com//course/intro-to-machine-learning--ud120,FALSE,Udacity,School of Artificial Intelligence,machine learning,,,
https://www.udacity.com//course/product-design--ud509,FALSE,Udacity,School of Product Management,product design,,,
https://www.udacity.com//course/ab-testing--ud979,FALSE,Udacity,School of Product Management,testing,,,
https://www.udacity.com//course/product-manager-interview-preparation--ud034,FALSE,Udacity,School of Product Management,product management,,,
https://www.udacity.com//course/hybrid-cloud-fundamentals--ud0321,FALSE,Udacity,School of Cloud Computing,cloud computing,,,
https://www.udacity.com//course/intro-to-cloud-computing--ud080,FALSE,Udacity,School of Cloud Computing,cloud computing,,,
https://www.udacity.com//course/cyber-physical-systems-security--ud279,FALSE,Udacity,School of Programming & Development,"network secuity,system security",,,
https://www.udacity.com//course/network-security--ud199,FALSE,Udacity,School of Programming & Development,"network secuity,system security",,,
https://www.udacity.com//course/intro-to-data-science--ud359,FALSE,Udacity,School of Data Science,data science,,,
https://www.udacity.com//course/intro-to-data-analysis--ud170,FALSE,Udacity,School of Data Science,data science,,,
https://www.udacity.com//course/sql-for-data-analysis--ud198,FALSE,Udacity,School of Data Science,"sql,data analysis",,,
https://www.udacity.com//course/learn-spark-at-udacity--ud2002,FALSE,Udacity,School of Data Science,data science,,,
https://www.udacity.com//course/data-analysis-and-visualization--ud404,FALSE,Udacity,School of Data Science,"data analysis,data visualization",,,
https://www.udacity.com//course/web-tooling-automation--ud892,FALSE,Udacity,School of Programming & Development,Web Development,,,
https://www.udacity.com//course/front-end-frameworks--ud894,FALSE,Udacity,School of Programming & Development,front end,,,
https://www.udacity.com//course/responsive-web-design-fundamentals--ud893,FALSE,Udacity,School of Programming & Development,Web Development,,,
https://www.udacity.com//course/linux-command-line-basics--ud595,FALSE,Udacity,School of Programming & Development,Linux,,,
https://www.udacity.com//course/android-basics-multiscreen-apps--ud839,FALSE,Udacity,School of Programming & Development,"Android,Kotlin",,,
https://www.udacity.com//course/ios-networking-with-swift--ud421,FALSE,Udacity,School of Programming & Development,"Ios,Switf",,,
https://www.udacity.com//course/javascript-design-patterns--ud989,FALSE,Udacity,School of Programming & Development,javascript,,,
https://www.udacity.com//course/android-basics-user-input--ud836,FALSE,Udacity,School of Programming & Development,"android,kotlin",,,
https://www.udacity.com//course/android-performance--ud825,FALSE,Udacity,School of Programming & Development,android,,,
https://www.udacity.com//course/gradle-for-android-and-java--ud867,FALSE,Udacity,School of Programming & Development,"gradle,android",,,
https://www.udacity.com//course/build-native-mobile-apps-with-flutter--ud905,FALSE,Udacity,School of Programming & Development,"flutter,android",,,
https://www.udacity.com//course/javascript-promises--ud898,FALSE,Udacity,School of Programming & Development,javascript,,,
https://www.udacity.com//course/uikit-fundamentals--ud788,FALSE,Udacity,School of Programming & Development,UI,,,
https://www.udacity.com//course/android-basics-user-interface--ud834,FALSE,Udacity,School of Programming & Development,"android,kotlin",,,
https://www.udacity.com//course/Advanced-android-app-development--ud855,FALSE,Udacity,School of Programming & Development,"android,kotlin",,,
https://www.udacity.com//course/software-architecture-design--ud821,FALSE,Udacity,School of Programming & Development,software engineering,,,
https://www.udacity.com//course/intro-to-ios-app-development-with-swift--ud585,FALSE,Udacity,School of Programming & Development,"Ios,swift",,,
https://www.udacity.com//course/introduction-to-operating-systems--ud923,FALSE,Udacity,School of Programming & Development,operatiing system,,,
https://www.udacity.com//course/android-basics-networking--ud843,FALSE,Udacity,School of Programming & Development,android,,,
https://www.udacity.com//course/web-accessibility--ud891,FALSE,Udacity,School of Programming & Development,web,,,
https://www.udacity.com//course/android-basics-data-storage--ud845,FALSE,Udacity,School of Programming & Development,"android,data storage",,,
https://www.udacity.com//course/scalable-microservices-with-kubernetes--ud615,FALSE,Udacity,School of Programming & Development,"microservices,kubernates",,,
https://www.udacity.com//course/developing-android-apps-with-kotlin--ud9012,FALSE,Udacity,School of Programming & Development,"android,kotlin",,,
https://www.udacity.com//course/learn-swift-programming-syntax--ud902,FALSE,Udacity,School of Programming & Development,"swift,ios",,,
https://www.udacity.com//course/offline-web-applications--ud899,FALSE,Udacity,School of Programming & Development,web development,,,
https://www.udacity.com//course/kotlin-for-android-developers--ud888,FALSE,Udacity,School of Programming & Development,"android,kotlin",,,
https://www.udacity.com//course/ux-design-for-mobile-developers--ud849,FALSE,Udacity,School of Programming & Development,"android,kotlin,ui",,,
https://www.udacity.com//course/software-development-process--ud805,FALSE,Udacity,School of Programming & Development,software development,,,
https://www.udacity.com//course/computer-networking--ud436,FALSE,Udacity,School of Programming & Development,computer network,,,
https://www.udacity.com//course/firebase-analytics-ios--ud353,FALSE,Udacity,School of Programming & Development,"firebase,ios",,,
https://www.udacity.com//course/how-to-create-anything-in-android--ud802,FALSE,Udacity,School of Programming & Development,"android,kotlin",,,
https://www.udacity.com//course/object-oriented-javascript--ud711,FALSE,Udacity,School of Programming & Development,"object oriented programming,javascript",,,
https://www.udacity.com//course/html5-canvas--ud292,FALSE,Udacity,School of Programming & Development,html5,,,
https://www.udacity.com//course/object-oriented-programming-in-java--ud283,FALSE,Udacity,School of Programming & Development,"object oriented programming,java",,,
https://www.udacity.com//course/designing-restful-apis--ud388,FALSE,Udacity,School of Programming & Development,"api,rest",,,
https://www.udacity.com//course/swift-for-Beginners--ud1022,FALSE,Udacity,School of Programming & Development,swift,,,
https://www.udacity.com//course/intro-to-html-and-css--ud001,FALSE,Udacity,School of Programming & Development,"html,css",,,
https://www.udacity.com//course/new-android-fundamentals--ud851,FALSE,Udacity,School of Programming & Development,"android,kotlin",,,
https://www.udacity.com//course/introduction-to-python--ud1110,FALSE,Udacity,School of Programming & Development,python,,,
https://www.udacity.com//course/full-stack-foundations--ud088,FALSE,Udacity,School of Programming & Development,full stack,,,
https://www.udacity.com//course/kotlin-bootcamp-for-programmers--ud9011,FALSE,Udacity,School of Programming & Development,kotlin,,,
https://www.udacity.com//course/data-wrangling-with-mongodb--ud032,FALSE,Udacity,School of Programming & Development,"database,mongodb",,,
https://www.udacity.com//course/swift-for-developers--ud1025,FALSE,Udacity,School of Programming & Development,"swift,ios",,,
https://www.udacity.com//course/firebase-in-a-weekend-by-google-android--ud0352,FALSE,Udacity,School of Programming & Development,"firebase,android",,,
https://www.udacity.com//course/software-debugging--cs259,FALSE,Udacity,School of Programming & Development,software engineering,,,
https://www.udacity.com//course/programming-languages--cs262,FALSE,Udacity,School of Programming & Development,programming,,,
https://www.udacity.com//course/intro-to-algorithms--cs215,FALSE,Udacity,School of Programming & Development,algorithms,,,
https://www.udacity.com//course/embedded-systems--ud169,FALSE,Udacity,School of Programming & Development,embedded systems,,,
https://www.udacity.com//course/Advanced-android-with-kotlin--ud940,FALSE,Udacity,School of Programming & Development,"kotlin,android",,,
https://www.udacity.com//course/computability-complexity-algorithms--ud061,FALSE,Udacity,School of Programming & Development,algorithms,,,
https://www.udacity.com//course/Advanced-operating-systems--ud189,FALSE,Udacity,School of Programming & Development,operating systems,,,
https://www.udacity.com//course/version-control-with-git--ud123,FALSE,Udacity,School of Programming & Development,"git,github",,,
https://www.udacity.com//course/firebase-in-a-weekend-by-google-ios--ud0351,FALSE,Udacity,School of Programming & Development,"firebase,ios",,,
https://www.udacity.com//course/java-programming-basics--ud282,FALSE,Udacity,School of Programming & Development,java,,,
https://www.udacity.com//course/c-for-programmers--ud210,FALSE,Udacity,School of Programming & Development,c,,,
https://www.udacity.com//course/intro-to-backend--ud171,FALSE,Udacity,School of Programming & Development,backend,,,
https://www.udacity.com//course/javascript-and-the-dom--ud117,FALSE,Udacity,School of Programming & Development,javascript,,,
https://www.udacity.com//course/firebase-analytics-android--ud354,FALSE,Udacity,School of Programming & Development,"firebase,android",,,
https://www.udacity.com//course/how-to-make-an-ios-app--ud607,FALSE,Udacity,School of Programming & Development,"ios,swift",,,
https://www.udacity.com//course/intro-to-devops--ud611,FALSE,Udacity,School of Programming & Development,devops,,,
https://www.udacity.com//course/mobile-design-and-usability-for-android--ud358,FALSE,Udacity,School of Programming & Development,"android,kotlin",,,
https://www.udacity.com//course/ios-design-patterns--ud1029,FALSE,Udacity,School of Programming & Development,"ios,swift",,,
https://www.udacity.com//course/material-design-for-android-developers--ud862,FALSE,Udacity,School of Programming & Development,"android,kotlin",,,
https://www.udacity.com//course/data-science-interview-prep--ud944,FALSE,Udacity,Career Advancement,data science,,,
https://www.udacity.com//course/android-interview-prep--ud241,FALSE,Udacity,Career Advancement,android,,,
https://www.udacity.com//course/machine-learning-interview-prep--ud1001,FALSE,Udacity,Career Advancement,machine learning,,,
https://www.udacity.com//course/front-end-interview-prep--ud250,FALSE,Udacity,Career Advancement,front-end,,,
https://www.udacity.com//course/full-stack-interview-prep--ud252,FALSE,Udacity,Career Advancement,full-stack,,,
https://www.udacity.com//course/data-structures-and-algorithms-in-swift--ud1011,FALSE,Udacity,Career Advancement,"data structures,algorithms",,,
https://www.udacity.com//course/ios-interview-prep--ud240,FALSE,Udacity,Career Advancement,ios,,,
